TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
-1168601120.0,8.590048e-07,0.9437706,1.30079,-0.7655096
-1168600648.0,8.822468e-07,0.937664,1.271005,-0.7599922
-1168600243.0,8.931288e-07,0.9358852,1.286431,-0.7591508
-1168599840.0,9.227348e-07,0.9456568,1.303296,-0.7621585
-1168599437.0,1.008687e-06,0.9517748,1.301112,-0.7635576
-1168598964.0,1.122836e-06,0.953883,1.225553,-0.7591438
-1168598560.0,1.21569e-06,0.9558482,1.19812,-0.7628421
-1168598155.0,1.2266e-06,0.9586378,1.179624,-0.7728678
-1168597682.0,1.256581e-06,0.9570028,1.173921,-0.775981
-1168597277.0,1.275191e-06,0.9582776,1.189206,-0.7749338
-1168596873.0,1.316106e-06,0.9540488,0.8314979,-0.7790365
-1168596468.0,1.361572e-06,0.9560198,0.6739376,-0.7821299
-1168595997.0,1.481954e-06,0.9598762,0.6740687,-0.7738567
-1168595592.0,1.578496e-06,0.9644526,0.8513426,-0.7736932
-1168595188.0,1.569979e-06,0.9643796,0.8380678,-0.7765775
-1168594782.0,1.601881e-06,0.9640442,0.9839074,-0.7742712
-1168594376.0,1.601667e-06,0.9656024,1.123429,-0.7733394
-1168594039.0,1.68346e-06,0.966671,1.14604,-0.7718639
-1168593636.0,1.741316e-06,0.9746092,1.059652,-0.7723787
-1168593063.0,1.741234e-06,0.9730174,1.271667,-0.7667249
-1168592658.0,1.761466e-06,0.974599,1.029081,-0.7680455
-1168592253.0,1.830151e-06,0.9709532,0.9333226,-0.7664244
-1168591848.0,2.009979e-06,0.9745696,0.8451974,-0.7654395
-1168591373.0,2.040328e-06,0.976394,0.7746296,-0.7653142
-1168590968.0,2.045287e-06,0.9764894,0.6870234,-0.763857
-1168590564.0,1.950979e-06,0.9756638,0.6655556,-0.766312
-1168590158.0,1.950818e-06,0.9731712,0.5776788,-0.7702052
-1168589752.0,1.871087e-06,0.971149,0.5357727,-0.7695245
-1168589280.0,1.895498e-06,0.969526,0.5885639,-0.7670645
-1168588877.0,2.017602e-06,0.9699244,0.5542168,-0.7678016
-1168588471.0,2.202779e-06,0.97288,0.5980366,-0.7637288
-1168588064.0,2.157053e-06,0.9727602,0.621205,-0.7607012
-1168587589.0,2.21307e-06,0.9740944,0.7221389,-0.7565575
-1168587185.0,2.255532e-06,0.9750374,0.6725565,-0.7536087
-1168586712.0,2.327626e-06,0.9767658,0.6835433,-0.7516591
-1168586307.0,2.364649e-06,0.9758422,0.6269373,-0.7500766
-1168585833.0,2.635324e-06,0.977739,0.52098,-0.7444234
-1168585426.0,2.810502e-06,0.979387,0.503632,-0.7484333
-1168585021.0,2.981131e-06,0.9822838,0.5326886,-0.7488425
-1168584615.0,3.369033e-06,0.9795182,0.5134263,-0.7465652
-1168584278.0,3.646754e-06,0.9839202,0.506556,-0.7459843
-1168583874.0,4.156957e-06,0.9866072,0.5171347,-0.7485994
-1168583368.0,6.13764e-06,1.026292,0.2091413,-0.705148
-1168582963.0,2.300084e-06,0.97211,0.5789822,-0.7472227
-1168582625.0,6.903932e-06,1.034562,-0.02683567,-0.7240746
-1168582051.0,3.427725e-06,1.517927,0.1210662,-0.4224022
-1168581645.0,9.042742e-06,0.9900538,0.575281,-0.7443694
-1168581239.0,1.051525e-05,0.9914304,0.5672055,-0.7441747
-1168580834.0,1.266382e-05,0.9925008,0.551538,-0.7445558
-1168580366.0,1.699029e-05,0.9946108,0.5452907,-0.7427141
-1168580030.0,2.057226e-05,0.9934818,0.5435235,-0.7442735
-1168579625.0,2.677849e-05,0.9957944,0.558663,-0.7455727
-1168579118.0,4.759543e-05,1.004843,0.05661131,-0.7039272
-1168578747.0,9.00766e-05,0.9952016,0.6950466,-0.742236
-1168578409.0,0.0001214083,1.026263,0.4068719,-0.7236231
-1168577936.0,0.0005592162,1.017356,0.5304361,-0.7340467
-1168577532.0,0.003826558,1.001097,0.4997105,-0.7473924
-1168577130.0,0.006291104,1.001637,0.5412274,-0.7436839
-1168576624.0,0.007586089,1.051943,0.1077787,-0.7289444
-1168576220.0,0.002226987,0.9751512,0.6332397,-0.7421332
-1168575850.0,0.000934471,1.034111,-0.1601321,-0.7179339
-1168575344.0,0.0007364187,0.9791654,-1.161811,-0.7081486
-1168574942.0,7.980514e-05,0.9970938,1.014663,-0.7650696
-1168574573.0,3.930833e-05,0.995082,0.7445958,-0.7576049
